Entity,Code,Day,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
El Salvador,SLV,2023-04-03,0.028891953,0.18519951,-0.17634599
El Salvador,SLV,2023-04-10,0.030316697,0.18377307,-0.21024416
El Salvador,SLV,2023-04-17,0.027573865,0.16283719,-0.21405326
El Salvador,SLV,2023-04-24,0.022681138,0.18956226,-0.21259834
El Salvador,SLV,2023-05-01,0.12728234,0.26021332,-0.072030336
El Salvador,SLV,2023-05-08,0.12735441,0.28504774,-0.061799947
El Salvador,SLV,2023-05-15,0.1274384,0.26723802,-0.05938027
El Salvador,SLV,2023-05-22,0.110858545,0.26634127,-0.05395891
El Salvador,SLV,2023-05-29,0.08325217,0.28098893,-0.06731884
El Salvador,SLV,2023-06-05,0.12882194,0.26922184,-0.07986463
El Salvador,SLV,2023-06-12,0.1416215,0.28390437,-0.068821125
El Salvador,SLV,2023-06-19,0.12859325,0.2748259,-0.08181279
El Salvador,SLV,2023-06-26,0.030212896,0.2556885,-0.11862899
El Salvador,SLV,2023-07-03,-0.02183115,0.17511246,-0.21869858
El Salvador,SLV,2023-07-10,0.01044232,0.19642308,-0.20139901
El Salvador,SLV,2023-07-17,0.007006392,0.18069832,-0.19110246
El Salvador,SLV,2023-07-24,-0.023029113,0.15773489,-0.20257327
El Salvador,SLV,2023-07-31,0.053330608,0.2869764,-0.08719916
El Salvador,SLV,2023-08-07,0.13023046,0.2988541,-0.10297915
El Salvador,SLV,2023-08-14,0.11132791,0.28825617,-0.08769652
El Salvador,SLV,2023-08-21,0.110742204,0.30337173,-0.08759537
El Salvador,SLV,2023-08-28,0.028893689,0.29435334,-0.09050714
El Salvador,SLV,2023-09-04,0.017576605,0.27546123,-0.076662384
El Salvador,SLV,2023-09-11,0.041517474,0.24705137,-0.09339702
El Salvador,SLV,2023-09-18,0.058312606,0.29191622,-0.06424678
El Salvador,SLV,2023-09-25,0.057694618,0.27763212,-0.06557004
El Salvador,SLV,2023-10-02,0.08237088,0.20461953,-0.14012568
El Salvador,SLV,2023-10-09,0.06469624,0.19081402,-0.14347193
El Salvador,SLV,2023-10-16,0.06401437,0.18806913,-0.15618727
El Salvador,SLV,2023-10-23,0.0800251,0.2080792,-0.134269
El Salvador,SLV,2023-10-30,0.08380871,0.22154044,-0.135311
El Salvador,SLV,2023-11-06,0.08004344,0.22127946,-0.1361875
El Salvador,SLV,2023-11-13,0.08143634,0.22301403,-0.121696636
El Salvador,SLV,2023-11-20,0.097367525,0.2298752,-0.12800653
El Salvador,SLV,2023-11-27,0.07922892,0.24382783,-0.13383509
El Salvador,SLV,2023-12-04,0.061776344,0.21042052,-0.14842062
El Salvador,SLV,2023-12-11,0.048690546,0.20042448,-0.16799979
El Salvador,SLV,2023-12-18,0.04886304,0.20484373,-0.15307829
El Salvador,SLV,2023-12-25,-0.021010058,0.24858978,-0.17924583
El Salvador,SLV,2024-01-01,-0.037277196,0.28044543,-0.20992193
El Salvador,SLV,2024-01-08,-0.041534927,0.23104312,-0.20972906
El Salvador,SLV,2024-01-15,-0.05669695,0.23849307,-0.22704221
El Salvador,SLV,2024-01-22,-0.05669695,0.23849307,-0.22704221
El Salvador,SLV,2024-01-27,-0.05264343,0.24961337,-0.24005012
Equatorial Guinea,GNQ,2020-01-01,0.023178786,0.11161472,-0.027115718
Equatorial Guinea,GNQ,2020-01-06,0.022548249,0.11164496,-0.027072394
Equatorial Guinea,GNQ,2020-01-13,0.023178786,0.11164496,-0.027462179
Equatorial Guinea,GNQ,2020-01-20,0.023279205,0.105959356,-0.026948031
Equatorial Guinea,GNQ,2020-01-27,0.023139153,0.10146709,-0.029618202
Equatorial Guinea,GNQ,2020-02-03,0.025459396,0.11090584,-0.029798139
Equatorial Guinea,GNQ,2020-02-10,0.02775282,0.13117088,-0.019288678
Equatorial Guinea,GNQ,2020-02-17,0.027406272,0.13224614,-0.018360874
Equatorial Guinea,GNQ,2020-02-24,-0.018144047,0.07832086,-0.116965756
Equatorial Guinea,GNQ,2020-03-02,-0.0403301,0.065288976,-0.19574279
Equatorial Guinea,GNQ,2020-03-09,-0.06144205,0.058228012,-0.18010709
Equatorial Guinea,GNQ,2020-03-16,-0.06446823,0.06346508,-0.1829056
Equatorial Guinea,GNQ,2020-03-23,-0.0617346,0.08489032,-0.20205805
Equatorial Guinea,GNQ,2020-03-30,-0.060150467,0.0817435,-0.22678004
Equatorial Guinea,GNQ,2020-04-06,-0.061396193,0.08438804,-0.24337867
Equatorial Guinea,GNQ,2020-04-13,-0.061773576,0.08115167,-0.23078835
Equatorial Guinea,GNQ,2020-04-20,-0.043192036,0.1408998,-0.23891845
Equatorial Guinea,GNQ,2020-04-27,-0.015878087,0.20697024,-0.18793732
Equatorial Guinea,GNQ,2020-05-04,0.080688365,0.39043957,-0.16597249
Equatorial Guinea,GNQ,2020-05-11,0.0857501,0.36481452,-0.17802818
Equatorial Guinea,GNQ,2020-05-18,0.01094005,0.2681929,-0.2027554
Equatorial Guinea,GNQ,2020-05-25,0.11551869,0.4647161,-0.13047698
Equatorial Guinea,GNQ,2020-06-01,0.03354905,0.30379805,-0.13085099
Equatorial Guinea,GNQ,2020-06-08,0.034927364,0.35459286,-0.13604705
Equatorial Guinea,GNQ,2020-06-15,0.10273994,0.61022085,-0.014809694
Equatorial Guinea,GNQ,2020-06-22,0.30884308,0.8194879,0.19506916
Equatorial Guinea,GNQ,2020-06-29,0.10736635,0.53397113,-0.021588378
Equatorial Guinea,GNQ,2020-07-06,0.0946943,0.41570017,-0.05115206
Equatorial Guinea,GNQ,2020-07-13,0.1056059,0.4131912,-0.04695436
Equatorial Guinea,GNQ,2020-07-20,0.1032871,0.4217509,-0.051184945
Equatorial Guinea,GNQ,2020-07-27,0.10875077,0.5852547,0.024933934
Equatorial Guinea,GNQ,2020-08-03,0.29921168,0.7185687,0.2349563
Equatorial Guinea,GNQ,2020-08-10,-0.01853263,0.34688193,-0.07973497
Equatorial Guinea,GNQ,2020-08-17,-0.018908786,0.37706706,-0.077693515
Equatorial Guinea,GNQ,2020-08-24,-0.00069690077,0.31595,-0.17544627
Equatorial Guinea,GNQ,2020-08-31,-0.023460692,0.3298215,-0.16468583
Equatorial Guinea,GNQ,2020-09-07,-0.039403528,0.29241422,-0.19082956
Equatorial Guinea,GNQ,2020-09-14,-0.050265256,0.2684515,-0.2003049
Equatorial Guinea,GNQ,2020-09-21,-0.048738513,0.2403053,-0.19610985
Equatorial Guinea,GNQ,2020-09-28,-0.050860904,0.27055424,-0.20195992
Equatorial Guinea,GNQ,2020-10-05,-0.050793007,0.24285457,-0.19238062
Equatorial Guinea,GNQ,2020-10-12,-0.052733094,0.26333284,-0.19432203
Equatorial Guinea,GNQ,2020-10-19,-0.056808338,0.2476378,-0.19934703
Equatorial Guinea,GNQ,2020-10-26,-0.057790976,0.24396022,-0.20633993
Equatorial Guinea,GNQ,2020-11-02,0.003121663,0.29884067,-0.060860816
Equatorial Guinea,GNQ,2020-11-09,0.01283231,0.3589464,-0.037464306
Equatorial Guinea,GNQ,2020-11-16,0.013358962,0.29976097,-0.06678241
Equatorial Guinea,GNQ,2020-11-23,0.020384833,0.34816208,-0.06510114
Equatorial Guinea,GNQ,2020-11-30,0.040031172,0.34538877,-0.049550463
Equatorial Guinea,GNQ,2020-12-07,0.06634938,0.3462476,-0.045791294
Equatorial Guinea,GNQ,2020-12-14,0.088240184,0.38566637,-0.051294506
Equatorial Guinea,GNQ,2020-12-21,0.096896924,0.47726992,-0.02265351
Equatorial Guinea,GNQ,2020-12-28,0.098498136,0.4375942,-0.040764164
Equatorial Guinea,GNQ,2021-01-04,0.10897202,0.49879584,-0.015124059
Equatorial Guinea,GNQ,2021-01-11,0.10509403,0.4882817,-0.03602231
Equatorial Guinea,GNQ,2021-01-18,0.116574004,0.4936727,-0.05809679
Equatorial Guinea,GNQ,2021-01-25,0.13084191,0.4579158,-0.07255895
Equatorial Guinea,GNQ,2021-02-01,0.10295033,0.43903363,-0.06450362
Equatorial Guinea,GNQ,2021-02-08,0.12307324,0.4678017,-0.06752462
Equatorial Guinea,GNQ,2021-02-15,0.13336787,0.44394565,-0.07145777
Equatorial Guinea,GNQ,2021-02-22,0.1548513,0.5394926,-0.030971732
Equatorial Guinea,GNQ,2021-03-01,0.14351778,0.62486076,-0.08296974
Equatorial Guinea,GNQ,2021-03-08,0.12855493,0.5801626,-0.05760805
Equatorial Guinea,GNQ,2021-03-15,0.10682352,0.55385566,-0.079589196
Equatorial Guinea,GNQ,2021-03-22,0.13431098,0.56835026,-0.069979936
Equatorial Guinea,GNQ,2021-03-29,0.11379173,0.47816256,-0.025455156
Equatorial Guinea,GNQ,2021-04-05,0.14787778,0.37699053,-0.024884554
Equatorial Guinea,GNQ,2021-04-12,0.13221595,0.35304922,-0.000960043
Equatorial Guinea,GNQ,2021-04-19,0.08007314,0.3413804,-0.0321446
Equatorial Guinea,GNQ,2021-04-26,0.12422205,0.37700057,0.007365325
Equatorial Guinea,GNQ,2021-05-03,0.21764182,0.49116245,0.04530282
Equatorial Guinea,GNQ,2021-05-10,0.11592811,0.38575673,-0.04438267
Equatorial Guinea,GNQ,2021-05-17,0.1727594,0.39259273,-0.026438374
Equatorial Guinea,GNQ,2021-05-24,0.24026112,0.53286487,0.08214032
Equatorial Guinea,GNQ,2021-05-31,0.081223816,0.533447,0.033252444
Equatorial Guinea,GNQ,2021-06-07,0.06680666,0.45341772,-0.034153994
Equatorial Guinea,GNQ,2021-06-14,0.11728239,0.34707633,-0.028319942
Equatorial Guinea,GNQ,2021-06-21,0.14077228,0.30011243,-0.052776493
Equatorial Guinea,GNQ,2021-06-28,0.09628533,0.30477566,-0.044699375
Equatorial Guinea,GNQ,2021-07-05,0.10936864,0.3146619,-0.04345819
Equatorial Guinea,GNQ,2021-07-12,0.14933492,0.3157352,-0.041719463
Equatorial Guinea,GNQ,2021-07-19,0.12609646,0.3645025,-0.040647723
Equatorial Guinea,GNQ,2021-07-26,0.09620151,0.31482032,-0.06163664
Equatorial Guinea,GNQ,2021-08-02,0.10883536,0.3864109,-0.049076542
Equatorial Guinea,GNQ,2021-08-09,0.118853204,0.3385788,-0.029117597
Equatorial Guinea,GNQ,2021-08-16,0.12394765,0.33456972,-0.04014269
Equatorial Guinea,GNQ,2021-08-23,0.15819314,0.33871394,0.022352258
Equatorial Guinea,GNQ,2021-08-30,0.19907857,0.5592008,0.07760749
Equatorial Guinea,GNQ,2021-09-06,0.27888772,0.78791934,0.20675711
Equatorial Guinea,GNQ,2021-09-13,0.26600593,0.71377325,0.16608462
Equatorial Guinea,GNQ,2021-09-20,0.31771633,0.78210694,0.21017432
Equatorial Guinea,GNQ,2021-09-27,0.26587287,0.72970825,0.19483323
Equatorial Guinea,GNQ,2021-10-04,0.27573445,0.7674884,0.19181204
Equatorial Guinea,GNQ,2021-10-11,0.20117457,0.4560144,0.059184827
Equatorial Guinea,GNQ,2021-10-18,0.18118352,0.45285472,0.06501375
Equatorial Guinea,GNQ,2021-10-25,0.15944052,0.40966204,-0.011361116
Equatorial Guinea,GNQ,2021-11-01,0.19452037,0.48103213,0.03958149
Equatorial Guinea,GNQ,2021-11-08,0.10287286,0.3268699,-0.02389689
Equatorial Guinea,GNQ,2021-11-15,0.115195796,0.3399902,-0.029915545
Equatorial Guinea,GNQ,2021-11-22,0.14496222,0.4454719,-0.011309288
Equatorial Guinea,GNQ,2021-11-29,0.13776393,0.38344535,-0.00260258
Equatorial Guinea,GNQ,2021-12-06,0.09281709,0.32499906,-0.005759712
Equatorial Guinea,GNQ,2021-12-13,0.101103716,0.31377447,-0.052868742
Equatorial Guinea,GNQ,2021-12-20,0.098932125,0.2950278,-0.057606556
Equatorial Guinea,GNQ,2021-12-27,0.12225565,0.3518669,-0.028534932
Equatorial Guinea,GNQ,2022-01-03,0.22290067,0.5758482,0.043539982
Equatorial Guinea,GNQ,2022-01-10,0.35502124,0.94323045,0.19923858
Equatorial Guinea,GNQ,2022-01-17,0.31626388,0.8071177,0.1525336
Equatorial Guinea,GNQ,2022-01-24,0.20640193,0.67734766,0.07247997
Equatorial Guinea,GNQ,2022-01-31,0.12901476,0.36072013,-0.006411419
Equatorial Guinea,GNQ,2022-02-07,0.12500595,0.3708611,-0.012865268
Equatorial Guinea,GNQ,2022-02-14,0.11380198,0.50804913,-0.025407592
Equatorial Guinea,GNQ,2022-02-21,0.11081264,0.39553663,0.01076236
Equatorial Guinea,GNQ,2022-02-28,0.11157677,0.45276123,-0.003589369
Equatorial Guinea,GNQ,2022-03-07,0.10128126,0.34208792,-0.01901259
Equatorial Guinea,GNQ,2022-03-14,0.1058052,0.30939585,-0.022752376
Equatorial Guinea,GNQ,2022-03-21,0.1563969,0.3633846,-0.018340662
Equatorial Guinea,GNQ,2022-03-28,0.119589925,0.3380107,-0.02109216
Equatorial Guinea,GNQ,2022-04-04,0.07217635,0.25132754,-0.04808375
Equatorial Guinea,GNQ,2022-04-11,0.08423334,0.27820688,-0.051401936
Equatorial Guinea,GNQ,2022-04-18,0.08903153,0.2643205,-0.04747179
Equatorial Guinea,GNQ,2022-04-25,0.090101175,0.28619426,-0.022864187
Equatorial Guinea,GNQ,2022-05-02,0.08643929,0.27752894,-0.017416438
Equatorial Guinea,GNQ,2022-05-09,0.08794062,0.2786926,-0.037522577
Equatorial Guinea,GNQ,2022-05-16,0.06446671,0.28812104,-0.028156385
Equatorial Guinea,GNQ,2022-05-23,0.07221959,0.2502526,-0.029699065
Equatorial Guinea,GNQ,2022-05-30,0.07402765,0.25898597,-0.037341792
Equatorial Guinea,GNQ,2022-06-06,0.059282105,0.25197935,-0.03250766
Equatorial Guinea,GNQ,2022-06-13,0.052150413,0.2512406,-0.025340192
Equatorial Guinea,GNQ,2022-06-20,0.05397681,0.2580831,-0.029694812
Equatorial Guinea,GNQ,2022-06-27,0.07131734,0.26915625,-0.016634718
Equatorial Guinea,GNQ,2022-07-04,0.11300082,0.30184898,-0.008128143
Equatorial Guinea,GNQ,2022-07-11,0.1301357,0.33698463,-0.000903289
Equatorial Guinea,GNQ,2022-07-18,0.1118371,0.28036538,-0.011931222
Equatorial Guinea,GNQ,2022-07-25,0.07254077,0.29978502,-0.028624795
Equatorial Guinea,GNQ,2022-08-01,0.07213607,0.30200925,-0.014664411
Equatorial Guinea,GNQ,2022-08-08,0.072067946,0.25969854,-0.026630213
Equatorial Guinea,GNQ,2022-08-15,0.053507067,0.3249414,-0.027240232
Equatorial Guinea,GNQ,2022-08-22,0.06947117,0.32114273,-0.02706223
Equatorial Guinea,GNQ,2022-08-29,0.025591753,0.19943234,-0.022856507
Equatorial Guinea,GNQ,2022-09-05,0.0039610374,0.19203715,-0.020880016
Equatorial Guinea,GNQ,2022-09-12,0.0149556175,0.34068283,-0.026772724
Equatorial Guinea,GNQ,2022-09-19,0.0065427017,0.24613684,-0.05697455
Equatorial Guinea,GNQ,2022-09-26,0.02038593,0.38380113,-0.022545382
Equatorial Guinea,GNQ,2022-10-03,0.02671279,0.33844486,-0.01804626
Equatorial Guinea,GNQ,2022-10-10,0.039055414,0.24936959,-0.014557299
Equatorial Guinea,GNQ,2022-10-17,0.03761146,0.27821448,-0.017061874
Equatorial Guinea,GNQ,2022-10-24,0.020018548,0.1923318,-0.019970369
Equatorial Guinea,GNQ,2022-10-31,0.019399147,0.28671178,-0.018360712
Equatorial Guinea,GNQ,2022-11-07,0.019401187,0.29427913,-0.02223445
Equatorial Guinea,GNQ,2022-11-14,0.019249069,0.29854363,-0.02807126
Equatorial Guinea,GNQ,2022-11-21,0.018120173,0.26507664,-0.026711103
Equatorial Guinea,GNQ,2022-11-28,0.017651437,0.21350901,-0.017833637
Equatorial Guinea,GNQ,2022-12-05,0.01418311,0.21232595,-0.018284207
Equatorial Guinea,GNQ,2022-12-12,0.014526447,0.2732051,-0.026053315
Equatorial Guinea,GNQ,2022-12-19,0.014169614,0.2866537,-0.019315112
Equatorial Guinea,GNQ,2022-12-26,0.014273301,0.28732058,-0.019383851
Equatorial Guinea,GNQ,2023-01-02,0.00086383714,0.27516446,-0.023831591
Equatorial Guinea,GNQ,2023-01-09,0.072527006,0.3261123,-0.024950054
Equatorial Guinea,GNQ,2023-01-16,0.07343469,0.36755314,-0.031361166
Equatorial Guinea,GNQ,2023-01-23,0.05748274,0.3359151,-0.026951836
Equatorial Guinea,GNQ,2023-01-30,0.009979964,0.29655802,-0.026030451
Equatorial Guinea,GNQ,2023-02-06,0.0044437726,0.30323032,-0.025391944
Equatorial Guinea,GNQ,2023-02-13,0.030901546,0.31365305,-0.023399755
Equatorial Guinea,GNQ,2023-02-20,0.029173365,0.34143752,-0.027650895
Equatorial Guinea,GNQ,2023-02-27,0.02944351,0.32003173,-0.030247308
Equatorial Guinea,GNQ,2023-03-06,0.04080777,0.32293075,-0.030896002
Equatorial Guinea,GNQ,2023-03-13,0.043690618,0.33656532,-0.034930963
Equatorial Guinea,GNQ,2023-03-20,0.044170734,0.34189963,-0.027204018
Equatorial Guinea,GNQ,2023-03-27,0.029662779,0.29354444,-0.03988523
Equatorial Guinea,GNQ,2023-04-03,0.051720697,0.32562923,-0.030704925
Equatorial Guinea,GNQ,2023-04-10,0.049633052,0.31276023,-0.035677426
Equatorial Guinea,GNQ,2023-04-17,0.049625807,0.3279209,-0.032640662
Equatorial Guinea,GNQ,2023-04-24,0.052742258,0.33075097,-0.034261484
Equatorial Guinea,GNQ,2023-05-01,0.038835205,0.29032013,-0.042415645
Equatorial Guinea,GNQ,2023-05-08,0.05267343,0.34513837,-0.028645415
Equatorial Guinea,GNQ,2023-05-15,0.06975755,0.34459227,-0.026195748
Equatorial Guinea,GNQ,2023-05-22,0.07808087,0.3558156,-0.014400026
Equatorial Guinea,GNQ,2023-05-29,0.084618516,0.3680966,-0.013040807
Equatorial Guinea,GNQ,2023-06-05,0.08173041,0.33710998,-0.029243115
Equatorial Guinea,GNQ,2023-06-12,0.039610114,0.2985013,-0.03116168
Equatorial Guinea,GNQ,2023-06-19,0.021781247,0.29029137,-0.028768579
Equatorial Guinea,GNQ,2023-06-26,0.020922497,0.2779245,-0.029408889
Equatorial Guinea,GNQ,2023-07-03,0.020715496,0.28564337,-0.03047682
Equatorial Guinea,GNQ,2023-07-10,0.066287406,0.32714176,-0.032327615
Equatorial Guinea,GNQ,2023-07-17,0.03950103,0.28919208,-0.038776457
Equatorial Guinea,GNQ,2023-07-24,0.04986357,0.31605744,-0.018172305
Equatorial Guinea,GNQ,2023-07-31,0.03577646,0.28919208,-0.033626363
Equatorial Guinea,GNQ,2023-08-07,0.03508999,0.28919208,-0.025025502
Equatorial Guinea,GNQ,2023-08-14,0.015995651,0.28564337,-0.027951464
Equatorial Guinea,GNQ,2023-08-21,-0.008426496,0.23907025,-0.068408065
Equatorial Guinea,GNQ,2023-08-28,0.017606169,0.28637236,-0.02174855
Equatorial Guinea,GNQ,2023-09-04,0.018120935,0.2844147,-0.028342502
Equatorial Guinea,GNQ,2023-09-11,0.016885884,0.31650436,-0.029939013
Equatorial Guinea,GNQ,2023-09-18,0.015596269,0.3092531,-0.025937079
Equatorial Guinea,GNQ,2023-09-25,0.015542867,0.28144804,-0.035213914
Equatorial Guinea,GNQ,2023-10-02,0.015828814,0.3100299,-0.030512242
Equatorial Guinea,GNQ,2023-10-09,0.015677445,0.28496367,-0.037123967
Equatorial Guinea,GNQ,2023-10-16,0.026404014,0.3217979,-0.037657235
Equatorial Guinea,GNQ,2023-10-23,0.016052851,0.31316826,-0.042670008
Equatorial Guinea,GNQ,2023-10-30,0.033447977,0.30846944,-0.019984094
Equatorial Guinea,GNQ,2023-11-06,0.043757062,0.31845185,-0.02257477
Equatorial Guinea,GNQ,2023-11-13,0.03440389,0.29170686,-0.043248862
Equatorial Guinea,GNQ,2023-11-20,0.08288981,0.3429884,-0.023315934
Equatorial Guinea,GNQ,2023-11-27,0.044509813,0.33896944,-0.041253183
Equatorial Guinea,GNQ,2023-12-04,0.021865295,0.3142757,-0.08192526
Equatorial Guinea,GNQ,2023-12-11,0.021885326,0.3142757,-0.074023075
Equatorial Guinea,GNQ,2023-12-18,0.021885326,0.3142757,-0.08966718
Equatorial Guinea,GNQ,2023-12-25,0.020545589,0.3326724,-0.090677135
Equatorial Guinea,GNQ,2024-01-01,0.025321092,0.33344612,-0.091330566
Equatorial Guinea,GNQ,2024-01-08,0.058968443,0.35520953,-0.082299955
Equatorial Guinea,GNQ,2024-01-15,0.03172334,0.30928946,-0.08886375
Equatorial Guinea,GNQ,2024-01-22,0.03172334,0.30928946,-0.08886375
Equatorial Guinea,GNQ,2024-01-27,0.035456166,0.3031574,-0.10634828
Eritrea,ERI,2020-01-01,0.005001256,0.12624668,-0.023650276
Eritrea,ERI,2020-01-06,0.005044401,0.12651145,-0.023250487
Eritrea,ERI,2020-01-13,0.005044401,0.12627688,-0.023708329
Eritrea,ERI,2020-01-20,0.0053083114,0.09521855,-0.02851929
Eritrea,ERI,2020-01-27,0.005232699,0.1053923,-0.02389456
Eritrea,ERI,2020-02-03,0.0064362716,0.108184256,-0.030183014
Eritrea,ERI,2020-02-10,0.008513318,0.17764948,-0.030444792
Eritrea,ERI,2020-02-17,0.00823904,0.18403712,-0.04701892
Eritrea,ERI,2020-02-24,-0.05249516,0.08973329,-0.13660656
Eritrea,ERI,2020-03-02,-0.056577068,0.097672075,-0.219434
Eritrea,ERI,2020-03-09,-0.077058375,0.06887332,-0.19174287
Eritrea,ERI,2020-03-16,-0.096364856,0.07181871,-0.20485328
Eritrea,ERI,2020-03-23,-0.09698432,0.073318586,-0.22034158
Eritrea,ERI,2020-03-30,-0.11741177,0.068520896,-0.23838495
Eritrea,ERI,2020-04-06,-0.1266183,0.076519206,-0.26181135
Eritrea,ERI,2020-04-13,-0.12970637,0.12711638,-0.26280305
Eritrea,ERI,2020-04-20,-0.12818676,0.12238391,-0.26409093
Eritrea,ERI,2020-04-27,-0.123267464,0.24248856,-0.2491673
Eritrea,ERI,2020-05-04,-0.123738185,0.22982283,-0.25455877
Eritrea,ERI,2020-05-11,-0.12265283,0.26910096,-0.25744048
Eritrea,ERI,2020-05-18,-0.11391185,0.28835756,-0.27165002
Eritrea,ERI,2020-05-25,-0.11455431,0.31875744,-0.25185105
Eritrea,ERI,2020-06-01,-0.17510787,0.24393901,-0.24138449
Eritrea,ERI,2020-06-08,-0.12056967,0.23974049,-0.26885816
Eritrea,ERI,2020-06-15,-0.08100159,0.397837,-0.18159525
Eritrea,ERI,2020-06-22,-0.031572096,0.37079182,-0.13276173
Eritrea,ERI,2020-06-29,-0.04184927,0.31428927,-0.13190615
Eritrea,ERI,2020-07-06,-0.01938429,0.40605104,-0.13952257
Eritrea,ERI,2020-07-13,-0.0067424495,0.43357995,-0.14706151
Eritrea,ERI,2020-07-20,-0.006345604,0.42333373,-0.14030659
Eritrea,ERI,2020-07-27,-0.021984795,0.4082001,-0.1489817
Eritrea,ERI,2020-08-03,-0.04544939,0.26623294,-0.15548266
Eritrea,ERI,2020-08-10,-0.04941728,0.30321223,-0.15308902
Eritrea,ERI,2020-08-17,-0.05434082,0.2950713,-0.167122
Eritrea,ERI,2020-08-24,-0.077388555,0.25521678,-0.26228464
Eritrea,ERI,2020-08-31,-0.06544983,0.2322533,-0.23829
Eritrea,ERI,2020-09-07,-0.084800065,0.19205461,-0.25915572
Eritrea,ERI,2020-09-14,-0.086548634,0.17069079,-0.26582578
Eritrea,ERI,2020-09-21,-0.08229141,0.18497291,-0.25272152
Eritrea,ERI,2020-09-28,-0.085810944,0.16092533,-0.2617294
Eritrea,ERI,2020-10-05,-0.08366735,0.20102108,-0.27589577
Eritrea,ERI,2020-10-12,-0.08964434,0.1370677,-0.25658745
Eritrea,ERI,2020-10-19,-0.086499654,0.1355759,-0.27198163
Eritrea,ERI,2020-10-26,-0.090856016,0.15458465,-0.25356093
Eritrea,ERI,2020-11-02,0.002314041,0.22568744,-0.100470126
Eritrea,ERI,2020-11-09,0.0041218316,0.23077346,-0.09654594
Eritrea,ERI,2020-11-16,0.0049718805,0.23817219,-0.08955974
Eritrea,ERI,2020-11-23,0.0045243734,0.27248442,-0.08572514
Eritrea,ERI,2020-11-30,0.02459406,0.35796878,-0.08751822
Eritrea,ERI,2020-12-07,0.04483154,0.3831064,-0.09847646
Eritrea,ERI,2020-12-14,0.079029,0.38764414,-0.05290956
Eritrea,ERI,2020-12-21,0.093324155,0.41297874,-0.042485517
Eritrea,ERI,2020-12-28,0.111784294,0.42963126,-0.04298831
Eritrea,ERI,2021-01-04,0.11961393,0.4924223,-0.051961057
Eritrea,ERI,2021-01-11,0.13684386,0.4810857,-0.0704444
Eritrea,ERI,2021-01-18,0.11560033,0.4552918,-0.050527453
Eritrea,ERI,2021-01-25,0.08279123,0.44407043,-0.0634216
Eritrea,ERI,2021-02-01,0.09238247,0.4704953,-0.04304245
Eritrea,ERI,2021-02-08,0.15719831,0.4841779,-0.068277486
Eritrea,ERI,2021-02-15,0.15278359,0.4819852,-0.052358154
Eritrea,ERI,2021-02-22,0.0979646,0.57200265,-0.102271795
Eritrea,ERI,2021-03-01,0.025613775,0.44943908,-0.11496978
Eritrea,ERI,2021-03-08,0.026582005,0.46200237,-0.11994084
Eritrea,ERI,2021-03-15,-0.020794684,0.47671336,-0.13034047
Eritrea,ERI,2021-03-22,-0.003448225,0.4595724,-0.11040107
Eritrea,ERI,2021-03-29,0.08055869,0.50046915,-0.06479357
Eritrea,ERI,2021-04-05,0.045481533,0.43274316,-0.06706769
Eritrea,ERI,2021-04-12,0.043239802,0.42330226,-0.06787258
Eritrea,ERI,2021-04-19,0.036627997,0.41217828,-0.07098662
Eritrea,ERI,2021-04-26,0.04253574,0.40845752,-0.06727356
Eritrea,ERI,2021-05-03,0.20460719,0.47990486,-0.03896081
Eritrea,ERI,2021-05-10,0.20091343,0.46277624,-0.06232068
Eritrea,ERI,2021-05-17,0.19986603,0.47912928,-0.03829551
Eritrea,ERI,2021-05-24,0.1288608,0.47166345,-0.035355043
Eritrea,ERI,2021-05-31,0.13682859,0.49730816,-0.03948261
Eritrea,ERI,2021-06-07,0.13160022,0.51295245,-0.001719069
Eritrea,ERI,2021-06-14,0.20205234,0.4196533,-0.006338214
Eritrea,ERI,2021-06-21,0.24745178,0.47378284,-0.005064641
Eritrea,ERI,2021-06-28,0.21319664,0.4443182,0.008961887
Eritrea,ERI,2021-07-05,0.20655605,0.43726897,-0.017977137
Eritrea,ERI,2021-07-12,0.2566558,0.57147825,-0.037145983
Eritrea,ERI,2021-07-19,0.22882557,0.52830416,0.000963855
Eritrea,ERI,2021-07-26,0.20404713,0.52509224,0.00937472
Eritrea,ERI,2021-08-02,0.16931129,0.42191172,-0.011511012
Eritrea,ERI,2021-08-09,0.17483884,0.41360623,-0.011994015
Eritrea,ERI,2021-08-16,0.1897832,0.40701097,0.014831737
Eritrea,ERI,2021-08-23,0.19590169,0.4337127,0.012866424
Eritrea,ERI,2021-08-30,0.20818259,0.43775856,0.001827957
Eritrea,ERI,2021-09-06,0.13627951,0.43542212,0.010658251
Eritrea,ERI,2021-09-13,0.13461407,0.50732833,0.019670798
Eritrea,ERI,2021-09-20,0.20884165,0.50553477,0.010022497
Eritrea,ERI,2021-09-27,0.12565361,0.4570153,-0.00346218
