"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"South Asia","SAS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1960.59317215216","1958.07515948715","2026.3388477941","2067.15476637504","2142.52851775371","2240.86027525927","2342.8860535178","2381.17562664813","2461.70142799558","2595.84674107484","2650.52623703997","2716.30171133136","2760.74704742265","2904.88607684888","3069.70557132259","3249.15958011159","3441.65381030752","3633.69002796169","3699.68095724871","3901.55107785008","4129.96998260398","4276.89364441531","4445.00591201678","4650.31696820015","4906.25610839618","5199.61517722747","5537.20909664828","5827.26025966184","6124.37004024698","6294.59394148193","5937.81153008309","6361.80440703632","6719.76725100845","",
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42163.801724703","46600.5294674547","46700.3620740686","44604.8822210966","43581.6362009465","42468.6727570779","42417.8167376642","41750.1182658344","41837.1697057041","39233.4625487709","40406.3315838086","38943.7832426283","36946.7492470504","40163.9611677465","42424.0478900971","43437.8679089732","42916.0537050893","42024.6646472373","42963.0496216866","40532.4503030721","41231.5677493384","44642.7561134109","46041.665280174","46359.8433568663","47261.6822796951","48535.1582703323","48691.2685573417","47551.8595195922","47714.1125767155","47024.5443161916","44770.9082797609","46768.4328539997","50188.2974879582","",
"Sudan","SDN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2756.53002929688","2909.6162109375","3052.7431640625","3140.02514648438","3095.87158203125","3195.8994140625","3303.66796875","3811.52172851563","3887.14038085938","3911.6005859375","4040.61206054688","4183.4326171875","4316.29150390625","4467.1220703125","4571.087890625","4692.173828125","4847.587890625","4964.306640625","4993.87109375","4707.34619140625","4745.29736328125","5047.333984375","4711.0595703125","4692.27783203125","4776.6201171875","4718.9189453125","4733.017578125","4613.9501953125","4349.2099609375","4133.13037109375","3874.80029296875","3701.06909179688","3570.607421875","",
"Senegal","SEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2469.60318819494","2463.923635008","2427.51086098877","2393.87668831465","2330.07188016831","2396.09436090398","2386.24171411435","2402.38087498037","2486.40266338824","2582.12064405656","2620.09797566546","2668.76591246208","2606.87731343125","2685.81519927389","2741.12407815349","2787.5268917212","2779.22378117152","2783.53719702304","2811.47580158756","2812.54907305386","2830.15324428657","2790.89741029975","2824.53285287336","2815.2815250404","2910.2888637189","3012.38337402177","3118.02432087558","3259.19257987366","3368.8585959073","3430.48388209507","3384.4417824765","3511.63742374658","3564.62813676032","",
"Singapore","SGP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37326.3042375656","38705.6538709798","40054.0497964357","43528.8607363657","46865.4168941878","48725.3027156671","50280.1198843653","52663.3607352748","49789.0015240196","52217.1572775466","55959.0326072482","53886.4969694795","55491.8994487127","58877.6131395405","63924.7230086548","67039.1951352715","70825.7990179375","74064.6530833294","71534.9802680891","69498.5425159212","78191.7826833606","81337.7365186022","82886.7829947222","85484.4374910475","87702.5219844359","89248.1251799534","91270.6421024648","95334.1455686864","98280.0423725144","98455.3282334375","94910.1014313726","107741.118435909","108036.110993232","",
"Solomon Islands","SLB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2192.10302486372","2255.57329943162","2468.38285958506","2493.3858157901","2618.30629100668","2800.37538599827","2765.26957071765","2664.21435145983","2625.26372881015","2543.43978314279","2125.80735514859","1910.38273701737","1814.19403964642","1888.73067305997","1988.28495191967","2087.23722228324","2125.40343620674","2153.91897397756","2237.55191771618","2250.04738916659","2411.11275136777","2527.91470235198","2526.19058396301","2591.84751098239","2556.7714407376","2534.76966046808","2609.78996011525","2625.13452999906","2633.33412150298","2616.9084045149","2469.17421492847","2397.32282372487","2247.78488218831","",
"Sierra Leone","SLE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1433.118655869","1449.14174965488","1194.5177134224","1212.59365972435","1183.6716205144","1086.66492922579","1099.81697869242","1021.63023901754","1029.36329179774","1003.31428144891","1044.63632715649","923.354032036287","1103.94045096243","1161.02108011562","1195.4856034717","1214.60393501322","1239.0607530616","1308.74821936554","1345.52326701373","1351.21931238401","1401.31576047645","1446.06278661149","1622.6504097939","1914.96525854785","1952.97032574453","1515.83082916314","1573.50118250548","1593.51532239987","1610.32322824483","1655.84325026579","1586.35494299166","1614.85983013771","1634.76383028533","",
"El Salvador","SLV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5190.03775740172","5177.01707298052","5449.60071560775","5685.9963130468","5887.90465032798","6107.47061883921","6105.04687684975","6247.58814444126","6367.03690696666","6462.12403554097","6497.03006557192","6521.76636817693","6598.8043699273","6684.78267128282","6734.39760888093","6912.45929118489","7216.29346623917","7337.83280996326","7466.31163090567","7281.15976491885","7410.21691099315","7660.63499466519","7851.22586096086","7991.02916922313","8097.9581764719","8263.64372524323","8447.10366608495","8617.92170824529","8812.9247941056","9015.66403063947","8294.53733884395","9190.17379365471","9396.01377999827","",
"San Marino","SMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66407.5139198412","70264.4471129368","75441.8387695418","75881.8484352914","78614.2026920635","77070.9742298642","78286.9016408165","80463.8951106306","81256.1442814642","83098.2496281838","87795.6645354232","86422.5481425032","76607.0856893906","71156.0979910233","63458.8155460802","57854.3183277935","57136.9045404701","56558.8718540393","57542.9840800847","58432.5023664003","58201.5271020427","58898.0580782","60076.01134395","56364.2141621563","61609.0121779947","","",
"Somalia","SOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1308.1308783432","1358.31432648674","1444.09003241508","1479.98752418738","1558.29442450628","1547.99734318239","1546.90552140722","1456.6558710051","1458.22786253218","1448.55673475541","",
"Serbia","SRB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7752.18846184532","8245.97049210392","8865.06824567948","9196.05028050023","8359.60481197576","8900.59437310991","9529.21730361377","10146.565433991","10614.3287812873","11599.6450074187","12277.9771526346","12955.9538400354","13846.2830753584","14691.7810139844","14347.8569688179","14510.9640292989","14923.8023500113","14894.1966751502","15399.7836844766","15226.3209326742","15578.2036287113","16182.8224938722","16611.0176891945","17452.7967713611","18306.7785676186","18262.6731519321","19860.1743116139","20885.7451608873","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2936.58621073445","2872.76428727852","2791.02046999972","2699.3978178452","2657.91433751291","2681.8760887468","2746.45659786119","2791.86929391757","2789.67642282156","2782.04188812077","2804.82758742226","2848.82993466869","2942.23702913566","2984.78263258719","3097.51230562826","3198.88713371482","3305.24265376449","3415.89141390727","3497.86290279695","3500.40178114166","3605.59663998963","3662.42574817395","3691.0358129199","3771.2087736931","3850.04880946123","3860.78052609484","3820.93802140735","3822.26510220253","3828.8817883316","3831.76287516819","3663.7690494615","3724.16525459264","3765.05836629095","",
"South Sudan","SSD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2938.28012257002","2874.47344317117","2792.8425250616","2701.33495250676","2659.74277732514","2683.65856987726","2748.38766938188","2794.01447091496","2791.82080098964","2784.1710831924","2806.99870677615","2850.88184637147","2944.24098448763","2986.59545106764","3099.20366254525","3200.69999342362","3307.18691926688","3417.96903522059","3499.80059735677","3502.22798887506","3607.44790153748","3664.43763269196","3693.05882492051","3773.19102217574","3852.05720159802","3862.82278222765","3823.04517085653","3824.37970583523","3831.02634609928","3833.96697912455","3665.73537022832","3726.19515717736","3767.1773267136","",
"Small states","SST","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12076.2605712054","12288.5354619578","12461.2772239809","12840.7873692761","13130.503022012","13499.6396279152","13960.3893845329","14807.9869594472","15312.8627569579","16381.2647467744","17311.4759848567","17917.9999577885","17613.7512266723","18464.5503194428","19284.8301988817","19617.7219079192","19897.0080292563","20199.4822270089","20253.9692065042","20265.25999074","20154.5515545437","20256.4912126567","20378.1701287997","19054.4349302308","19707.4874274402","20576.1477133747","",
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2401.26818306162","2422.6067637448","2556.57781704206","2580.97608972609","2683.90966873736","2850.55135864306","2882.68841921129","2989.05187527184","3016.27520129323","2992.5949539882","2988.34450124196","3013.44295259512","3105.05671814942","3195.71199576992","3186.39843860487","3293.90047270001","3373.26419416802","3465.83975895879","3482.02467735802","3507.36132720776","3502.43523694561","3438.85982501851","",
"Suriname","SUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13633.5887855826","13893.1438083221","13831.01439604","12817.1417139804","13123.2685175375","12883.3895823117","12738.2783821526","13195.2136762386","13239.6333761179","12812.620932044","12848.4539613326","13157.4617126887","13300.1421101691","13910.3401899194","14891.9448073966","15391.8164972772","16102.5341744518","16735.725624859","17233.5600215757","17554.0571915886","18255.4088923387","19110.9454789361","19415.3468957795","19778.0713843989","19628.9899967694","18768.5718655697","17662.4722405267","17753.0602652977","18438.3467243164","18448.9789526216","15328.9969521901","14811.2399080994","15047.6139456754","",
"Slovak Republic","SVK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11695.3492278696","11872.3106153404","12559.4618002722","13254.5293974511","14102.0836242826","14910.1960029264","15497.1511546105","15464.9468297478","15666.5440031791","16205.9312219983","16942.886689623","17886.3593018151","18834.3934902202","20079.9124841553","21784.3334670275","24136.9749339205","25460.7405547578","24039.6655175994","25630.4251122435","26281.2218831945","26582.5415168056","26722.0095186339","27416.1338187893","28805.3873539017","29327.5158296018","30142.3674521189","31313.8200827531","32056.7791417731","30960.9591865974","32512.6951809057","33176.1845690068","",
"Slovenia","SVN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21480.327975747","22182.2116895007","23333.7196815717","24151.5389832882","25421.2948966234","26276.9445587635","27079.4748981347","27994.0619768923","28805.3851190536","30041.8145706637","31128.8298416043","32812.7384858502","34907.3688265664","36075.4669688206","33052.2275423946","33350.6135931956","33568.067345579","32613.4905292711","32234.0257587339","33093.750438441","33799.725526308","34853.0421239497","36507.5530416531","37995.7163789561","39061.2494086051","37155.0245366571","40104.3592584056","41015.2252312307","",
"Sweden","SWE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34156.8202971425","33536.0149056118","32953.6182903423","32086.0126428301","33110.8255761839","34233.7027776288","34719.1107469171","35764.6847640308","37286.0953943757","38839.4262714954","40625.3620520538","41103.7264589774","41870.2591560099","42678.2841388566","44354.3910620977","45440.2967492535","47292.3136933265","48557.3843477247","47963.4937520407","45492.768174936","47791.3715245947","48947.4393112155","48300.8425001578","48462.1600029489","49258.9961639539","50928.962975552","51334.4320301641","51947.9542478244","52349.2924275599","52850.5691792533","51331.2822226344","54160.3674431983","55359.3426541443","",
"Eswatini","SWZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4909.26630206767","4795.22855626799","4760.24751136186","4762.49760422643","4875.36802753951","5111.51525175831","5198.78801203014","5267.32711450038","5326.93604390957","5412.97800177429","5443.43935311282","5443.2789355121","5630.80407334201","5805.16183891255","5976.21179772814","6298.53113992386","6639.71843687214","6894.08757224949","6913.34842435909","6989.37790510274","7221.33595907231","7347.20458344105","7701.39398371366","7949.5879278554","7969.20770717136","8088.7344748387","8113.23960081747","8213.9206193606","8343.92296083981","8501.26632860999","8290.40943633597","9086.70134806066","9058.58317666301","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48472.2473916653","50290.6881834652","53581.0950569001","52436.3548823248","50267.1805229214","49600.950509286","48195.4836716463","47269.0911484818","43055.5434793198","39788.4465797282","43394.6681007067","36991.7760064528","38360.5286915719","41942.919341784","",
"Seychelles","SYC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15538.3847457217","15756.0420208327","16808.9134678637","17664.5817445372","16780.8184557133","16616.1214618797","18011.1853401072","19971.6660744896","20068.1227565926","20046.1606653044","20713.0392116226","20224.9129673827","19853.8248577349","18897.6292471757","18427.0767193186","19993.7278413985","21423.9482029854","23206.7750898469","22074.9513747965","21443.2933612285","21792.255113544","24500.2887981017","25015.8062997173","24865.9282727695","25477.0364191138","25960.3287742903","26923.0076901541","27336.608367394","28080.6350572019","29189.7860191087","26704.9262426338","27928.3728748082","25205.7362861768","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25731.2832531353","24476.3417801933","23624.2876780084","24661.1450526","26284.7219931526","26931.7280255368","25207.8316863304","25567.9180658069","25933.5112061295","18474.8659948769","19763.5446158663","20718.3889462794","",
"Chad","TCD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1027.24442257679","1075.18408664169","1113.22169971605","917.184861097219","987.985613350219","957.24650996256","936.123706359766","955.783478291373","987.982878446301","947.703547525468","907.833513620676","980.469762610909","1027.66998521895","1133.06546734895","1448.4099900066","1632.95423350515","1586.36410518888","1583.70022758587","1576.76519728145","1586.45444016882","1741.0539976033","1682.65774621558","1769.32492045591","1804.82313259821","1861.6929035836","1853.25936456204","1683.47808848358","1579.76060047631","1563.5439331455","1561.99667256928","1489.18671217966","1425.49451245397","1412.67071848127","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2218.91250574425","2351.12914923895","2552.14550968859","2776.27560069768","3016.73859945639","3261.00602751919","3501.34728914543","3686.21647665499","3668.02105454429","3838.20920280485","4076.07830453041","4296.23838046234","4580.45388409426","4924.3527604076","5305.90706249612","5752.31505908151","6292.52482465084","6967.88944437677","7475.51656486973","7960.67804309641","8654.66665179837","9289.00405140653","9892.86197360103","10500.4010657305","11116.3179639232","11750.4649109692","12408.5352128803","13122.4526996665","13871.7605972474","14578.4558631757","14612.8004690199","15589.942642984","16119.5396903095","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14991.2197935457","14042.6018894046","12590.1204047398","11838.1849500184","10651.5299719312","10507.7165897562","10517.0916430402","10764.5356456256","10656.2176258469","10923.1082650467","11748.0802175456","12116.7251545339","12738.097743762","13550.0551171496","14630.5927655033","15567.8850200143","16776.1405965478","18058.2064500635","18817.3861219623","17749.5884016776","18475.8355947521","19447.608717825","20008.3767118511","20542.56304782","20810.4376756393","20897.3309366715","21163.1206331581","21935.6239819014","22641.05348421","23145.2147560582","22687.9652184955","24251.6785195291","24670.6266663496","",
"Togo","TGO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800.32017412587","1736.52352746996","1620.29262650041","1385.08246528276","1587.06768079081","1636.81523647365","1714.80513215972","1898.71178349782","1801.78639414336","1793.53263882547","1729.70175791331","1697.37871238236","1716.91346227794","1785.15463370944","1721.87620121834","1599.4585853231","1596.38773546612","1532.42006065008","1549.44041223879","1588.96477697099","1637.65195834997","1687.61106815319","1747.88421245595","1802.93897953095","1856.9048137414","1910.0000450624","1941.62759622356","1970.21483978015","2014.94172914438","2063.75873636961","2058.56505954715","2130.85891736501","2202.72681593814","",
"Thailand","THA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7273.05910474223","7772.85768189489","8277.35332729427","8830.57505251204","9401.06528865332","10025.0879356016","10453.3894280972","10035.8699468513","9156.21444567186","9467.92123929489","9791.89597058768","10036.3294690388","10558.4674908695","11220.683300897","11828.8390434639","12228.6609049158","12739.7377155228","13330.2088760218","13459.2465196997","13270.6176143647","14172.2180561451","14199.2795150368","15129.9009336723","15442.3800948974","15509.1811014405","15919.3698642621","16393.3147372019","17008.0384242563","17669.0455750573","17997.1330707129","16865.5487709163","17087.2109542728","17507.6201930152","",
"Tajikistan","TJK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3990.8690350085","3615.13747731213","2521.41274291265","2085.19261089541","1616.67773300166","1389.0972433911","1134.2220193775","1137.92479774279","1190.64688760092","1228.16050272322","1312.70184291208","1407.98639296577","1528.34483713058","1663.22323213716","1799.81684056548","1884.94584164719","1980.23411215425","2095.79782998486","2219.30505470601","2261.40891793663","2359.99629068183","2481.55232237312","2610.14594826628","2741.20299945432","2858.21281715942","2959.97072561653","3091.22422270449","3236.43934350302","3405.11357765998","3575.2819562729","3651.94266028498","3910.46271764751","4137.27759953736","",
"Turkmenistan","TKM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7137.60372013329","6628.05845063029","5485.97476265748","5422.79225750187","4374.69630761188","3969.82603350925","4162.46449243382","3635.05508773468","3833.5413166171","4397.05457498491","4568.46055021197","4699.06959178469","4647.11499982279","4738.496326135","4912.67286863053","5477.9985097697","5995.36131829254","6564.50420823896","7418.48135939572","7748.14340690454","8321.21959991104","9379.14387596202","10233.4001874194","11071.5171149944","11989.653763765","12540.2838757783","13086.0134078181","13703.5127239741","14321.1395723949","14992.6039650936","14269.6410232194","14696.8236128894","14740.0095783214","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10758.4373255002","10908.5566573752","11019.7787296718","11326.5676783852","11713.8065274382","11579.0858011799","11844.1786374816","12292.0352366821","12466.669692238","12336.1649401361","12592.6739583882","12443.6511609889","12330.4430350861","12471.8576097037","12960.8630868207","13307.549080214","13837.5584537027","14392.3621216258","14756.227790108","14242.5561990366","15012.1309944926","15521.2245860146","15765.8892649428","16034.8009673923","16108.1651604222","16033.5840250792","15849.0941599164","15997.6068273351","16124.1086067368","16099.4421628501","14904.280582932","15886.2457761955","16404.327205695","",
"Timor-Leste","TLS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2319.65091706946","2654.69590556169","2431.43295081459","2334.53275532681","2296.13077720573","2307.76121193174","2156.5915302105","2320.12509917022","2525.741069896","2723.37542862762","2914.73971233656","3020.45792679486","3098.50657822013","3129.0197180491","3204.74897659043","3237.06680752578","3294.86552206016","3143.3245011956","3075.51017629001","3740.43467729418","4861.69342557337","5038.92565050116","3943.0924341782","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6978.77750303791","6809.6518929489","6948.38979683938","6900.0767857401","6867.76525060522","6912.18070967987","7208.75552905034","7313.81072467572","7608.95958185836","7806.96335515714","8126.90187983006","8200.3154074829","8340.03365424739","8436.31862865697","8861.64855075443","9071.46331713775","9376.05876946442","9787.57562016023","9952.90122995559","10002.7362176028","10309.4288309166","10081.9352656752","10287.5526323996","10156.1262131951","10178.7388476306","10182.3734473275","10577.2961578206","10761.6284973403","10779.8465218328","10701.923936016","10300.8338984352","10602.2416722674","10913.9704482227","",
"Tonga","TON","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3625.49964148949","3847.04602222386","3847.02591127563","3981.52387065528","4168.6956352903","4465.27014349018","4536.00123229172","4570.37725864846","4651.10005876009","4793.47246988428","4806.19639321964","4957.05117838883","5167.62862765394","5256.21445983925","5098.93173980194","5074.22290928303","5040.10448475601","5032.53643922961","5257.09669013154","4973.91337773116","5002.71900391604","5332.4960255604","5381.83925117447","5419.46761182403","5552.87833567682","5644.63292749439","6039.15847914399","6257.08973358404","6287.99079844851","6344.42144807383","6357.06991445266","6142.96353651678","","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1960.59317215216","1958.07515948715","2026.3388477941","2067.15476637504","2142.52851775371","2240.86027525927","2342.8860535178","2381.17562664813","2461.70142799558","2595.84674107484","2650.52623703997","2716.30171133136","2760.74704742265","2904.88607684888","3069.70557132259","3249.15958011159","3441.65381030752","3633.69002796169","3699.68095724871","3901.55107785008","4129.96998260398","4276.89364441531","4445.00591201678","4650.31696820015","4906.25610839618","5199.61517722747","5537.20909664828","5827.26025966184","6124.37004024698","6294.59394148193","5937.81153008309","6361.80440703632","6719.76725100845","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2938.28012257002","2874.47344317117","2792.8425250616","2701.33495250676","2659.74277732514","2683.65856987726","2748.38766938188","2794.01447091496","2791.82080098964","2784.1710831924","2806.99870677615","2850.88184637147","2944.24098448763","2986.59545106764","3099.20366254525","3200.69999342362","3307.18691926688","3417.96903522058","3499.80059735677","3502.22798887506","3607.44790153748","3664.43763269196","3693.05882492051","3773.19102217574","3852.05720159802","3862.82278222765","3823.04517085653","3824.37970583523","3831.02634609928","3833.96697912455","3665.73537022832","3726.19515717736","3767.1773267136","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9861.29825730194","10090.8902294786","11029.1808513967","10883.6550992972","11207.6357529988","11577.4433157541","12350.4363951356","13231.8202010646","14259.2403323095","15351.3903204205","16347.5274838573","16948.01656925","18192.5980747133","20703.1348950618","22223.8665419822","23467.479812448","26415.7315880767","27512.8978416244","28283.8587013515","26879.8274575508","27593.7988219983","27324.1748967072","29146.3343701245","29958.9408015707","30900.4314627837","30460.3741847614","27992.1181801017","26481.0729690522","25864.9449662792","25698.0051958775","23392.9931402776","23036.2560234549","23295.5463399581","",
"Tunisia","TUN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5660.2890392429","5756.59667648068","6079.25860240097","6091.53441951565","6171.05925297792","6213.59055145493","6561.29153262029","6826.07376070348","7064.51327882006","7407.34115134281","7673.71113158739","7883.8969453011","7909.47735058775","8200.79271929676","8628.86036642483","8847.08664748488","9226.47180213449","9755.41276645941","10073.6297855657","10279.9950729559","10478.0104391726","10135.6801974961","10428.9745273103","10563.3745980093","10767.2229090236","10750.2373228704","10751.3979430551","10874.9468863561","11046.6818041618","11113.7957309198","10040.1243774743","10395.9135598813","10569.050828623","",
"Turkiye","TUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12535.9196393844","12398.6563588612","12796.127323353","13536.2209483881","12679.874810599","13449.2756277799","14205.066788744","15036.1769896386","15158.999506441","14445.3857396939","15223.3516934721","14136.6705970308","14839.1305823145","15488.1102122939","16775.0791956695","18038.8129252324","19043.6222765122","19845.3352230165","19755.464889716","18544.8781724656","19804.4615651713","21701.7020407689","22452.8440481953","24047.2922506099","24897.0014082098","26061.8315185663","26568.0196460284","28193.1744851997","28652.2115909444","28476.6828439244","28726.1916576598","31722.1597179877","33149.4982176858","",
"Tuvalu","TUV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2703.29377494064","2749.35878318246","2792.5954887013","2891.81393215309","3175.17750382006","3008.09540029263","2821.11920106886","3097.20143454992","3575.81849131543","3517.70650175699","3484.29042169653","3490.44705169017","3827.64469291764","3638.88234063698","3511.50574780868","3307.30724292046","3348.1147641387","3545.20407545196","3736.26959104486","3456.98272115315","3334.66487860458","3512.09341558216","3388.59755428833","3515.20069968976","3521.32867595309","3895.99794995226","4126.00947098061","4236.39950273788","4280.54348519959","4831.73612797484","4577.96563012522","4604.40203490198","4591.33071332173","",
"Tanzania","TZA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1338.564453125","1331.58813476563","1305.95617675781","1280.54797363281","1251.08093261719","1255.04870605469","1287.70263671875","1306.12878417969","1319.75329589844","1347.95776367188","1369.58178710938","1413.82055664063","1475.09362792969","1532.28283691406","1603.24731445313","1676.07373046875","1736.23474121094","1802.54711914063","1853.84765625","1903.36938476563","1972.36743164063","2064.06860351563","2095.22241210938","2170.99926757813","2246.34497070313","2306.66748046875","2381.22241210938","2457.5693359375","2511.82934570313","2578.84033203125","2552.546875","2584.39770507813","2623.86157226563","",
